p3n,p2n,p1n,p0n,g3n,g2n,g1n,g0n,cnn,V(cnx),V(cny),V(cnz),V(gn),V(pn),I(Va),I(V1),I(V2),I(V3),I(V4),I(V5),I(V6),I(V7),I(V8),I(V9)
0,1,0,1,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231490e-04, 9.999449e-01, -9.42800e-07, 7.176235e-11, -1.12037e-10, 1.427347e-10, -3.26468e-11, -2.38719e-10, 2.877935e-10, 2.285968e-10, 2.541202e-10, 5.662105e-11
0,1,0,1,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231492e-04, 9.999449e-01, -9.78380e-07, 7.176235e-11, -1.12037e-10, 1.427347e-10, -3.26468e-11, -2.38719e-10, 2.877935e-10, 2.285968e-10, 2.550259e-10, -2.38640e-10
0,1,0,1,1,0,0,1,0, 5.068494e-05, 9.998973e-01, 9.998974e-01, 1.231500e-04, 9.999449e-01, -1.00610e-06, 7.176236e-11, -1.12037e-10, 1.427347e-10, -1.91346e-10, -2.38719e-10, 2.877935e-10, 2.402183e-10, -3.18431e-10, 7.895834e-11
0,1,0,1,1,0,0,1,1, 9.193075e-07, 9.998973e-01, 9.998974e-01, 1.231489e-04, 9.999449e-01, -1.05554e-06, 7.176235e-11, -1.12037e-10, 1.427347e-10, -1.91346e-10, -2.38719e-10, 2.877935e-10, 2.402183e-10, -4.77132e-10, -2.38653e-10
0,1,0,1,1,0,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231501e-04, 9.999449e-01, -1.00930e-06, 7.176236e-11, -1.12037e-10, 1.431876e-10, -1.11996e-10, -2.38719e-10, 3.003207e-10, -4.77447e-10, 2.769069e-10, 5.662104e-11
0,1,0,1,1,0,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231495e-04, 9.999449e-01, -1.04488e-06, 7.176235e-11, -1.12037e-10, 1.431876e-10, -1.11996e-10, -2.38719e-10, 3.003207e-10, -4.77447e-10, 2.778127e-10, -2.38640e-10
0,1,0,1,1,0,1,1,0, 5.068466e-05, 3.538502e-04, 9.998974e-01, 1.231492e-04, 9.999449e-01, -1.09729e-06, 7.176236e-11, -1.12037e-10, 1.431876e-10, -2.70695e-10, -2.38719e-10, 3.003207e-10, -5.56799e-10, -3.97796e-10, 9.012354e-11
0,1,0,1,1,0,1,1,1, 9.192995e-07, 3.538493e-04, 9.998974e-01, 1.231492e-04, 9.999449e-01, -1.16429e-06, 7.176235e-11, -1.12037e-10, 1.431876e-10, -2.70695e-10, -2.38719e-10, 3.003207e-10, -5.56799e-10, -5.56498e-10, -2.38659e-10
0,1,0,1,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 5.075330e-05, 9.999448e-01, 9.999449e-01, -1.04108e-06, 7.176236e-11, -1.91393e-10, 1.427347e-10, -3.26468e-11, -3.18074e-10, -3.18315e-10, 2.625556e-10, 2.541202e-10, 5.662104e-11
0,1,0,1,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 5.075318e-05, 9.999448e-01, 9.999449e-01, -1.07666e-06, 7.176235e-11, -1.91392e-10, 1.427347e-10, -3.26468e-11, -3.18074e-10, -3.18315e-10, 2.625556e-10, 2.550259e-10, -2.38640e-10
0,1,0,1,1,1,0,1,0, 5.068470e-05, 9.998973e-01, 5.075310e-05, 9.999448e-01, 9.999449e-01, -1.10439e-06, 7.176236e-11, -1.91392e-10, 1.427347e-10, -1.91346e-10, -3.18074e-10, -3.18315e-10, 2.741772e-10, -3.18431e-10, 7.895834e-11
0,1,0,1,1,1,0,1,1, 9.193074e-07, 9.998973e-01, 5.075320e-05, 9.999448e-01, 9.999449e-01, -1.15383e-06, 7.176236e-11, -1.91392e-10, 1.427347e-10, -1.91346e-10, -3.18074e-10, -3.18315e-10, 2.741771e-10, -4.77132e-10, -2.38653e-10
0,1,0,1,1,1,1,0,0, 9.998972e-01, 9.998973e-01, 5.075341e-05, 9.999448e-01, 9.999449e-01, -1.07608e-06, 7.176235e-11, -1.91392e-10, 1.543528e-10, -1.11996e-10, -3.18074e-10, -5.56372e-10, -5.56814e-10, 2.769069e-10, 5.662104e-11
0,1,0,1,1,1,1,0,1, 9.998972e-01, 9.998973e-01, 5.075337e-05, 9.999448e-01, 9.999449e-01, -1.11166e-06, 7.176236e-11, -1.91392e-10, 1.543528e-10, -1.11996e-10, -3.18074e-10, -5.56372e-10, -5.56814e-10, 2.778126e-10, -2.38640e-10
0,1,0,1,1,1,1,1,0, 5.068454e-05, 3.538501e-04, 9.201456e-07, 9.999449e-01, 9.999449e-01, -1.23560e-06, 7.176237e-11, -1.91392e-10, 1.543528e-10, -2.70695e-10, -3.18074e-10, -5.56372e-10, -6.36167e-10, -3.97796e-10, 9.012356e-11
0,1,0,1,1,1,1,1,1, 9.193072e-07, 3.538495e-04, 9.201460e-07, 9.999449e-01, 9.999449e-01, -1.32013e-06, 7.176237e-11, -1.91392e-10, 1.543528e-10, -2.70695e-10, -3.18074e-10, -5.56372e-10, -6.36167e-10, -5.56498e-10, -2.38659e-10
0,1,1,0,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231499e-04, 9.999449e-01, -8.84142e-07, 7.130946e-11, -1.12037e-10, -1.12112e-10, 1.563046e-10, 1.198827e-10, 2.761720e-10, 2.285968e-10, 2.317829e-10, 5.662104e-11
0,1,1,0,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231509e-04, 9.999449e-01, -9.19723e-07, 7.130946e-11, -1.12037e-10, -1.12112e-10, 1.563046e-10, 1.198827e-10, 2.761720e-10, 2.285968e-10, 2.326886e-10, -2.38640e-10
0,1,1,0,0,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231485e-04, 9.999449e-01, -9.42729e-07, 7.130946e-11, -1.12037e-10, -1.12112e-10, 1.572104e-10, 1.198827e-10, 2.761720e-10, 2.402183e-10, -3.18422e-10, 7.895834e-11
0,1,1,0,0,0,0,1,1, 3.534877e-04, 9.998973e-01, 9.998974e-01, 1.231508e-04, 9.999449e-01, -1.01886e-06, 7.130946e-11, -1.12037e-10, -1.12112e-10, 1.572103e-10, 1.198827e-10, 2.761720e-10, 2.402183e-10, -4.77118e-10, -2.38653e-10
0,1,1,0,0,0,1,0,0, 9.998972e-01, 5.070743e-05, 9.998974e-01, 1.231505e-04, 9.999449e-01, -9.79393e-07, 7.130946e-11, -1.12037e-10, -1.91461e-10, 1.567575e-10, 1.198827e-10, 2.886992e-10, -4.77448e-10, 2.434044e-10, 5.662104e-11
0,1,1,0,0,0,1,0,1, 9.998972e-01, 5.070721e-05, 9.998974e-01, 1.231507e-04, 9.999449e-01, -1.01498e-06, 7.130946e-11, -1.12037e-10, -1.91461e-10, 1.567575e-10, 1.198827e-10, 2.886992e-10, -4.77448e-10, 2.443101e-10, -2.38640e-10
0,1,1,0,0,0,1,1,0, 9.998972e-01, 5.070725e-05, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.01396e-06, 7.130945e-11, -1.12037e-10, -1.91461e-10, 1.576632e-10, 1.198827e-10, 2.886992e-10, -5.56805e-10, -3.97777e-10, 9.012355e-11
0,1,1,0,0,0,1,1,1, 3.534877e-04, 9.194349e-07, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.13971e-06, 7.130945e-11, -1.12037e-10, -1.91461e-10, 1.576632e-10, 1.198827e-10, 2.886992e-10, -5.56805e-10, -5.56477e-10, -2.38659e-10
0,1,1,0,0,1,0,0,0, 9.998972e-01, 9.998973e-01, 5.075318e-05, 1.231507e-04, 9.999449e-01, -9.55701e-07, 7.130946e-11, -1.91386e-10, -1.12112e-10, 1.563046e-10, 1.315042e-10, -2.38960e-10, 2.625556e-10, 2.317829e-10, 5.662104e-11
0,1,1,0,0,1,0,0,1, 9.998972e-01, 9.998973e-01, 5.075330e-05, 1.231499e-04, 9.999449e-01, -9.91286e-07, 7.130946e-11, -1.91386e-10, -1.12112e-10, 1.563046e-10, 1.315043e-10, -2.38960e-10, 2.625556e-10, 2.326886e-10, -2.38640e-10
0,1,1,0,0,1,0,1,0, 9.998972e-01, 9.998973e-01, 5.075309e-05, 1.231513e-04, 9.999449e-01, -1.01429e-06, 7.130946e-11, -1.91386e-10, -1.12112e-10, 1.572104e-10, 1.315042e-10, -2.38960e-10, 2.741771e-10, -3.18422e-10, 7.895834e-11
0,1,1,0,0,1,0,1,1, 3.534880e-04, 9.998973e-01, 5.075346e-05, 1.231487e-04, 9.999449e-01, -1.09042e-06, 7.130946e-11, -1.91386e-10, -1.12112e-10, 1.572103e-10, 1.315042e-10, -2.38960e-10, 2.741771e-10, -4.77118e-10, -2.38653e-10
0,1,1,0,0,1,1,0,0, 9.998972e-01, 5.070755e-05, 5.075312e-05, 1.231486e-04, 9.999449e-01, -1.03701e-06, 7.130945e-11, -1.91386e-10, -1.91466e-10, 1.567575e-10, 1.315043e-10, -4.77017e-10, -5.56815e-10, 2.434044e-10, 5.662104e-11
0,1,1,0,0,1,1,0,1, 9.998972e-01, 5.070749e-05, 5.075330e-05, 1.231513e-04, 9.999449e-01, -1.07259e-06, 7.130946e-11, -1.91386e-10, -1.91467e-10, 1.567575e-10, 1.315042e-10, -4.77017e-10, -5.56815e-10, 2.443101e-10, -2.38640e-10
0,1,1,0,0,1,1,1,0, 9.998972e-01, 5.070726e-05, 5.075294e-05, 1.231499e-04, 9.999449e-01, -1.07158e-06, 7.130946e-11, -1.91386e-10, -1.91466e-10, 1.576632e-10, 1.315042e-10, -4.77017e-10, -6.36171e-10, -3.97777e-10, 9.012354e-11
0,1,1,0,0,1,1,1,1, 3.534877e-04, 9.194315e-07, 9.201413e-07, 1.231487e-04, 9.999449e-01, -1.24691e-06, 7.130947e-11, -1.91386e-10, -1.91466e-10, 1.576632e-10, 1.315043e-10, -4.77017e-10, -6.36171e-10, -5.56477e-10, -2.38659e-10
0,1,1,0,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231512e-04, 9.999449e-01, -9.11385e-07, 7.176234e-11, -1.12037e-10, -1.91460e-10, 1.563046e-10, -2.38725e-10, 2.877935e-10, 2.285968e-10, 2.317829e-10, 5.662104e-11
0,1,1,0,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231493e-04, 9.999449e-01, -9.46967e-07, 7.176235e-11, -1.12037e-10, -1.91460e-10, 1.563046e-10, -2.38725e-10, 2.877935e-10, 2.285968e-10, 2.326886e-10, -2.38640e-10
0,1,1,0,1,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231527e-04, 9.999449e-01, -9.69974e-07, 7.176235e-11, -1.12037e-10, -1.91460e-10, 1.572103e-10, -2.38725e-10, 2.877935e-10, 2.402183e-10, -3.18422e-10, 7.895833e-11
0,1,1,0,1,0,0,1,1, 3.534874e-04, 9.998973e-01, 9.998974e-01, 1.231527e-04, 9.999449e-01, -1.04610e-06, 7.176235e-11, -1.12037e-10, -1.91460e-10, 1.572103e-10, -2.38725e-10, 2.877935e-10, 2.402183e-10, -4.77118e-10, -2.38653e-10
0,1,1,0,1,0,1,0,0, 9.998972e-01, 5.070755e-05, 9.998974e-01, 1.231503e-04, 9.999449e-01, -1.00664e-06, 7.176235e-11, -1.12037e-10, -2.70809e-10, 1.567575e-10, -2.38725e-10, 3.003207e-10, -4.77448e-10, 2.434044e-10, 5.662104e-11
0,1,1,0,1,0,1,0,1, 9.998972e-01, 5.070725e-05, 9.998974e-01, 1.231496e-04, 9.999449e-01, -1.04222e-06, 7.176235e-11, -1.12037e-10, -2.70809e-10, 1.567575e-10, -2.38725e-10, 3.003207e-10, -4.77448e-10, 2.443102e-10, -2.38640e-10
0,1,1,0,1,0,1,1,0, 9.998972e-01, 5.070743e-05, 9.998974e-01, 1.231495e-04, 9.999449e-01, -1.04120e-06, 7.176235e-11, -1.12037e-10, -2.70809e-10, 1.576632e-10, -2.38725e-10, 3.003207e-10, -5.56805e-10, -3.97777e-10, 9.012355e-11
0,1,1,0,1,0,1,1,1, 3.534876e-04, 9.194403e-07, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.16695e-06, 7.176235e-11, -1.12037e-10, -2.70809e-10, 1.576632e-10, -2.38725e-10, 3.003207e-10, -5.56805e-10, -5.56477e-10, -2.38659e-10
0,1,1,0,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 5.075309e-05, 9.999448e-01, 9.999449e-01, -1.00967e-06, 7.176235e-11, -1.91392e-10, -1.91460e-10, 1.563046e-10, -3.18081e-10, -3.18315e-10, 2.625556e-10, 2.317829e-10, 5.662104e-11
0,1,1,0,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 5.075339e-05, 9.999448e-01, 9.999449e-01, -1.04525e-06, 7.176235e-11, -1.91392e-10, -1.91460e-10, 1.563046e-10, -3.18081e-10, -3.18315e-10, 2.625556e-10, 2.326886e-10, -2.38640e-10
0,1,1,0,1,1,0,1,0, 9.998972e-01, 9.998973e-01, 5.075313e-05, 9.999448e-01, 9.999449e-01, -1.06826e-06, 7.176235e-11, -1.91393e-10, -1.91460e-10, 1.572103e-10, -3.18081e-10, -3.18315e-10, 2.741771e-10, -3.18422e-10, 7.895832e-11
0,1,1,0,1,1,0,1,1, 3.534881e-04, 9.998973e-01, 5.075335e-05, 9.999448e-01, 9.999449e-01, -1.14439e-06, 7.176235e-11, -1.91393e-10, -1.91460e-10, 1.572104e-10, -3.18081e-10, -3.18315e-10, 2.741771e-10, -4.77118e-10, -2.38653e-10
0,1,1,0,1,1,1,0,0, 9.998972e-01, 5.070711e-05, 5.075305e-05, 9.999449e-01, 9.999449e-01, -1.11292e-06, 7.176235e-11, -1.91392e-10, -2.70815e-10, 1.567575e-10, -3.18081e-10, -5.56372e-10, -5.56815e-10, 2.434044e-10, 5.662105e-11
0,1,1,0,1,1,1,0,1, 9.998972e-01, 5.070717e-05, 5.075316e-05, 9.999449e-01, 9.999449e-01, -1.14851e-06, 7.176235e-11, -1.91393e-10, -2.70815e-10, 1.567575e-10, -3.18081e-10, -5.56372e-10, -5.56815e-10, 2.443101e-10, -2.38640e-10
0,1,1,0,1,1,1,1,0, 9.998972e-01, 5.070759e-05, 5.075307e-05, 9.999449e-01, 9.999449e-01, -1.16502e-06, 7.176234e-11, -1.91392e-10, -2.70815e-10, 1.576632e-10, -3.18081e-10, -5.56372e-10, -6.36171e-10, -3.97777e-10, 9.012355e-11
0,1,1,0,1,1,1,1,1, 3.534873e-04, 9.194225e-07, 9.201447e-07, 9.999449e-01, 9.999449e-01, -1.34035e-06, 7.176236e-11, -1.91392e-10, -2.70815e-10, 1.576632e-10, -3.18081e-10, -5.56372e-10, -6.36171e-10, -5.56477e-10, -2.38659e-10
0,1,1,1,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231499e-04, 9.999449e-01, -8.90827e-07, 7.130946e-11, -1.12037e-10, -1.12110e-10, -3.26468e-11, 1.198827e-10, 2.761720e-10, 2.397655e-10, 2.541202e-10, 5.662104e-11
0,1,1,1,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231443e-04, 9.999449e-01, -9.26394e-07, 7.130945e-11, -1.12037e-10, -1.12110e-10, -3.26468e-11, 1.198827e-10, 2.761720e-10, 2.397655e-10, 2.550259e-10, -2.38640e-10
0,1,1,1,0,0,0,1,0, 5.068473e-05, 9.998973e-01, 9.998974e-01, 1.231502e-04, 9.999449e-01, -9.54129e-07, 7.130945e-11, -1.12037e-10, -1.12110e-10, -1.91346e-10, 1.198827e-10, 2.761720e-10, 2.513870e-10, -3.18431e-10, 7.895833e-11
0,1,1,1,0,0,0,1,1, 9.192994e-07, 9.998973e-01, 9.998974e-01, 1.231494e-04, 9.999449e-01, -1.00357e-06, 7.130945e-11, -1.12037e-10, -1.12110e-10, -1.91346e-10, 1.198827e-10, 2.761720e-10, 2.513870e-10, -4.77133e-10, -2.38653e-10
0,1,1,1,0,0,1,0,0, 9.998972e-01, 5.070730e-05, 9.998974e-01, 1.231502e-04, 9.999449e-01, -9.74051e-07, 7.130946e-11, -1.12037e-10, -1.91459e-10, -1.11996e-10, 1.198827e-10, 2.886992e-10, -4.77454e-10, 2.769069e-10, 5.662104e-11
0,1,1,1,0,0,1,0,1, 9.998972e-01, 5.070720e-05, 9.998974e-01, 1.231507e-04, 9.999449e-01, -1.00963e-06, 7.130946e-11, -1.12037e-10, -1.91459e-10, -1.11996e-10, 1.198827e-10, 2.886992e-10, -4.77454e-10, 2.778126e-10, -2.38640e-10
0,1,1,1,0,0,1,1,0, 5.068453e-05, 9.194166e-07, 9.998974e-01, 1.231513e-04, 9.999449e-01, -1.03531e-06, 7.130946e-11, -1.12037e-10, -1.91459e-10, -2.70695e-10, 1.198827e-10, 2.886992e-10, -5.56807e-10, -3.97796e-10, 9.012355e-11
0,1,1,1,0,0,1,1,1, 9.193093e-07, 9.194295e-07, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.10231e-06, 7.130945e-11, -1.12037e-10, -1.91459e-10, -2.70695e-10, 1.198827e-10, 2.886992e-10, -5.56807e-10, -5.56498e-10, -2.38659e-10
0,1,1,1,0,1,0,0,0, 9.998972e-01, 9.998973e-01, 5.075306e-05, 1.231507e-04, 9.999449e-01, -9.62388e-07, 7.130946e-11, -1.91386e-10, -1.12110e-10, -3.26468e-11, 1.315042e-10, -2.38960e-10, 2.737243e-10, 2.541202e-10, 5.662104e-11
0,1,1,1,0,1,0,0,1, 9.998972e-01, 9.998973e-01, 5.075347e-05, 1.231512e-04, 9.999449e-01, -9.97970e-07, 7.130946e-11, -1.91386e-10, -1.12110e-10, -3.26468e-11, 1.315042e-10, -2.38960e-10, 2.737243e-10, 2.550259e-10, -2.38640e-10
0,1,1,1,0,1,0,1,0, 5.068500e-05, 9.998973e-01, 5.075307e-05, 1.231494e-04, 9.999449e-01, -1.02569e-06, 7.130945e-11, -1.91386e-10, -1.12110e-10, -1.91346e-10, 1.315042e-10, -2.38960e-10, 2.853458e-10, -3.18431e-10, 7.895833e-11
0,1,1,1,0,1,0,1,1, 9.193092e-07, 9.998973e-01, 5.075329e-05, 1.231513e-04, 9.999449e-01, -1.07513e-06, 7.130946e-11, -1.91386e-10, -1.12110e-10, -1.91346e-10, 1.315042e-10, -2.38960e-10, 2.853458e-10, -4.77132e-10, -2.38653e-10
0,1,1,1,0,1,1,0,0, 9.998972e-01, 5.070739e-05, 5.075313e-05, 1.231489e-04, 9.999449e-01, -1.03167e-06, 7.130946e-11, -1.91386e-10, -1.91467e-10, -1.11996e-10, 1.315042e-10, -4.77017e-10, -5.56821e-10, 2.769069e-10, 5.662104e-11
0,1,1,1,0,1,1,0,1, 9.998972e-01, 5.070725e-05, 5.075308e-05, 1.231514e-04, 9.999449e-01, -1.06725e-06, 7.130946e-11, -1.91386e-10, -1.91466e-10, -1.11996e-10, 1.315042e-10, -4.77017e-10, -5.56821e-10, 2.778127e-10, -2.38640e-10
0,1,1,1,0,1,1,1,0, 5.068481e-05, 9.194303e-07, 9.201397e-07, 1.231502e-04, 9.999449e-01, -1.11488e-06, 7.130946e-11, -1.91386e-10, -1.91467e-10, -2.70695e-10, 1.315042e-10, -4.77017e-10, -6.36173e-10, -3.97796e-10, 9.012355e-11
0,1,1,1,0,1,1,1,1, 9.193129e-07, 9.194373e-07, 9.201201e-07, 1.231499e-04, 9.999449e-01, -1.19941e-06, 7.130946e-11, -1.91386e-10, -1.91466e-10, -2.70695e-10, 1.315042e-10, -4.77017e-10, -6.36173e-10, -5.56498e-10, -2.38659e-10
0,1,1,1,1,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231494e-04, 9.999449e-01, -9.18068e-07, 7.176235e-11, -1.12037e-10, -1.91459e-10, -3.26468e-11, -2.38725e-10, 2.877935e-10, 2.397655e-10, 2.541202e-10, 5.662104e-11
0,1,1,1,1,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231493e-04, 9.999449e-01, -9.53653e-07, 7.176235e-11, -1.12037e-10, -1.91459e-10, -3.26468e-11, -2.38725e-10, 2.877935e-10, 2.397655e-10, 2.550259e-10, -2.38640e-10
0,1,1,1,1,0,0,1,0, 5.068449e-05, 9.998973e-01, 9.998974e-01, 1.231503e-04, 9.999449e-01, -9.81374e-07, 7.176236e-11, -1.12037e-10, -1.91459e-10, -1.91346e-10, -2.38725e-10, 2.877935e-10, 2.513870e-10, -3.18431e-10, 7.895832e-11
0,1,1,1,1,0,0,1,1, 9.192965e-07, 9.998973e-01, 9.998974e-01, 1.231501e-04, 9.999449e-01, -1.03082e-06, 7.176235e-11, -1.12037e-10, -1.91459e-10, -1.91346e-10, -2.38725e-10, 2.877935e-10, 2.513870e-10, -4.77132e-10, -2.38653e-10
0,1,1,1,1,0,1,0,0, 9.998972e-01, 5.070744e-05, 9.998974e-01, 1.231489e-04, 9.999449e-01, -1.00129e-06, 7.176235e-11, -1.12037e-10, -2.70808e-10, -1.11996e-10, -2.38725e-10, 3.003207e-10, -4.77454e-10, 2.769069e-10, 5.662104e-11
0,1,1,1,1,0,1,0,1, 9.998972e-01, 5.070715e-05, 9.998974e-01, 1.231513e-04, 9.999449e-01, -1.03688e-06, 7.176236e-11, -1.12037e-10, -2.70809e-10, -1.11996e-10, -2.38725e-10, 3.003207e-10, -4.77454e-10, 2.778126e-10, -2.38640e-10
0,1,1,1,1,0,1,1,0, 5.068464e-05, 9.194423e-07, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.06255e-06, 7.176235e-11, -1.12037e-10, -2.70808e-10, -2.70695e-10, -2.38725e-10, 3.003207e-10, -5.56807e-10, -3.97796e-10, 9.012354e-11
0,1,1,1,1,0,1,1,1, 9.193019e-07, 9.194358e-07, 9.998974e-01, 1.231505e-04, 9.999449e-01, -1.12956e-06, 7.176235e-11, -1.12037e-10, -2.70808e-10, -2.70695e-10, -2.38725e-10, 3.003207e-10, -5.56807e-10, -5.56498e-10, -2.38659e-10
0,1,1,1,1,1,0,0,0, 9.998972e-01, 9.998973e-01, 5.075308e-05, 9.999448e-01, 9.999449e-01, -1.01636e-06, 7.176235e-11, -1.91392e-10, -1.91459e-10, -3.26468e-11, -3.18081e-10, -3.18315e-10, 2.737243e-10, 2.541202e-10, 5.662104e-11
0,1,1,1,1,1,0,0,1, 9.998972e-01, 9.998973e-01, 5.075347e-05, 9.999448e-01, 9.999449e-01, -1.05194e-06, 7.176236e-11, -1.91392e-10, -1.91459e-10, -3.26468e-11, -3.18081e-10, -3.18315e-10, 2.737243e-10, 2.550259e-10, -2.38640e-10
0,1,1,1,1,1,0,1,0, 5.068455e-05, 9.998973e-01, 5.075345e-05, 9.999448e-01, 9.999449e-01, -1.07966e-06, 7.176236e-11, -1.91392e-10, -1.91459e-10, -1.91346e-10, -3.18081e-10, -3.18315e-10, 2.853458e-10, -3.18431e-10, 7.895832e-11
0,1,1,1,1,1,0,1,1, 9.192927e-07, 9.998973e-01, 5.075323e-05, 9.999448e-01, 9.999449e-01, -1.12910e-06, 7.176235e-11, -1.91393e-10, -1.91459e-10, -1.91346e-10, -3.18081e-10, -3.18315e-10, 2.853458e-10, -4.77132e-10, -2.38653e-10
0,1,1,1,1,1,1,0,0, 9.998972e-01, 5.070709e-05, 5.075304e-05, 9.999449e-01, 9.999449e-01, -1.10758e-06, 7.176235e-11, -1.91393e-10, -2.70816e-10, -1.11996e-10, -3.18081e-10, -5.56372e-10, -5.56821e-10, 2.769069e-10, 5.662104e-11
0,1,1,1,1,1,1,0,1, 9.998972e-01, 5.070725e-05, 5.075308e-05, 9.999449e-01, 9.999449e-01, -1.14316e-06, 7.176236e-11, -1.91392e-10, -2.70815e-10, -1.11996e-10, -3.18081e-10, -5.56372e-10, -5.56821e-10, 2.778126e-10, -2.38640e-10
0,1,1,1,1,1,1,1,0, 5.068466e-05, 9.194331e-07, 9.201219e-07, 9.999449e-01, 9.999449e-01, -1.20832e-06, 7.176235e-11, -1.91393e-10, -2.70815e-10, -2.70695e-10, -3.18081e-10, -5.56372e-10, -6.36173e-10, -3.97796e-10, 9.012355e-11
0,1,1,1,1,1,1,1,1, 9.193040e-07, 9.194405e-07, 9.201256e-07, 9.999449e-01, 9.999449e-01, -1.29285e-06, 7.176235e-11, -1.91392e-10, -2.70815e-10, -2.70695e-10, -3.18081e-10, -5.56372e-10, -6.36173e-10, -5.56498e-10, -2.38659e-10
1,0,0,0,0,0,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231480e-04, 9.999448e-01, -8.25299e-07, -3.24878e-11, 7.098771e-11, 1.553466e-10, 1.885530e-10, 1.198827e-10, 2.650033e-10, 2.174282e-10, 2.317829e-10, 5.662103e-11
1,0,0,0,0,0,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231500e-04, 9.999448e-01, -8.60883e-07, -3.24878e-11, 7.098771e-11, 1.553466e-10, 1.885530e-10, 1.198827e-10, 2.650033e-10, 2.174282e-10, 2.326887e-10, -2.38640e-10
1,0,0,0,0,0,0,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231493e-04, 9.999448e-01, -8.83888e-07, -3.24878e-11, 7.098771e-11, 1.553466e-10, 1.894587e-10, 1.198827e-10, 2.650033e-10, 2.290497e-10, -3.18422e-10, 7.895833e-11
1,0,0,0,0,0,0,1,1, 3.534876e-04, 9.998973e-01, 9.998974e-01, 1.231496e-04, 9.999448e-01, -9.60017e-07, -3.24878e-11, 7.098770e-11, 1.553466e-10, 1.894587e-10, 1.198827e-10, 2.650033e-10, 2.290497e-10, -4.77118e-10, -2.38653e-10
1,0,0,0,0,0,1,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231495e-04, 9.999448e-01, -9.03825e-07, -3.24878e-11, 7.098770e-11, 1.557995e-10, 1.890058e-10, 1.198827e-10, 2.775306e-10, -4.77441e-10, 2.434044e-10, 5.662104e-11
1,0,0,0,0,0,1,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231503e-04, 9.999448e-01, -9.39407e-07, -3.24878e-11, 7.098770e-11, 1.557995e-10, 1.890058e-10, 1.198827e-10, 2.775306e-10, -4.77441e-10, 2.443101e-10, -2.38640e-10
1,0,0,0,0,0,1,1,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231490e-04, 9.999448e-01, -9.38391e-07, -3.24878e-11, 7.098771e-11, 1.557995e-10, 1.899116e-10, 1.198827e-10, 2.775306e-10, -5.56798e-10, -3.97777e-10, 9.012355e-11
1,0,0,0,0,0,1,1,1, 3.534878e-04, 3.538553e-04, 9.998974e-01, 1.231514e-04, 9.999448e-01, -1.09087e-06, -3.24878e-11, 7.098770e-11, 1.557995e-10, 1.899116e-10, 1.198827e-10, 2.775306e-10, -5.56798e-10, -5.56477e-10, -2.38659e-10
1,0,0,0,0,1,0,0,0, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231502e-04, 9.999448e-01, -8.75708e-07, -3.24878e-11, 7.144061e-11, 1.553466e-10, 1.885530e-10, 1.315042e-10, -2.38953e-10, 2.513870e-10, 2.317829e-10, 5.662104e-11
1,0,0,0,0,1,0,0,1, 9.998972e-01, 9.998973e-01, 9.998974e-01, 1.231496e-04, 9.999448e-01, -9.11290e-07, -3.24878e-11, 7.144060e-11, 1.553466e-10, 1.885530e-10, 1.315042e-10, -2.38953e-10, 2.513870e-10, 2.326886e-10, -2.38640e-10
